image_id,image_path,xmin,ymin,xmax,ymax,label,class_name,source,proposal_score,proposal_class,matched_iou
005579,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005579.jpg,145.422,181.0,365.949,288.192,7,cat,proposal,0.987546,cat,0.744921
005582,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005582.jpg,74.0,8.0,382.0,374.0,14,person,gt,1.0,gt,1.0
005582,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005582.jpg,370.0,2.0,499.0,374.0,14,person,gt,1.0,gt,1.0
005582,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005582.jpg,1.0,2.0,107.0,374.0,14,person,gt,1.0,gt,1.0
005582,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005582.jpg,380.0,1.0,436.0,130.0,14,person,gt,1.0,gt,1.0
005582,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005582.jpg,297.0,25.0,339.0,108.0,14,person,gt,1.0,gt,1.0
005582,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005582.jpg,359.297,10.379,499.0,373.931,14,person,proposal,0.999071,person,0.90227
005582,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005582.jpg,1.709,0.949,112.845,372.047,14,person,proposal,0.995876,person,0.931719
005582,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005582.jpg,85.764,11.53,385.626,372.494,14,person,proposal,0.992709,person,0.935162
005582,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005582.jpg,377.987,2.715,437.807,122.074,14,person,proposal,0.929917,person,0.870341
005582,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005582.jpg,296.14,22.064,334.157,102.817,14,person,proposal,0.553193,person,0.789039
005582,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005582.jpg,49.115,160.921,383.72,355.992,14,person,proposal,0.245749,bicycle,0.508196
005582,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005582.jpg,68.386,131.271,396.33,360.789,14,person,proposal,0.144577,chair,0.601051
005582,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005582.jpg,38.136,127.378,438.237,362.118,14,person,proposal,0.137419,horse,0.536923
005582,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005582.jpg,33.713,141.016,384.781,353.199,14,person,proposal,0.101147,diningtable,0.534911
005582,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005582.jpg,39.262,127.167,427.614,373.436,14,person,proposal,0.055507,motorbike,0.571061
005585,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005585.jpg,334.0,96.0,389.0,276.0,14,person,gt,1.0,gt,1.0
005585,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005585.jpg,21.0,131.0,303.0,344.0,6,car,gt,1.0,gt,1.0
005585,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005585.jpg,331.5,98.058,391.374,272.966,14,person,proposal,0.998032,person,0.894663
005585,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005585.jpg,22.566,131.313,305.573,350.069,6,car,proposal,0.997009,car,0.956907
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,114.0,257.0,430.0,374.0,10,diningtable,gt,1.0,gt,1.0
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,347.0,327.0,429.0,374.0,8,chair,gt,1.0,gt,1.0
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,362.0,237.0,414.0,280.0,8,chair,gt,1.0,gt,1.0
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,312.0,234.0,351.0,271.0,8,chair,gt,1.0,gt,1.0
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,240.0,230.0,261.0,265.0,8,chair,gt,1.0,gt,1.0
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,200.0,228.0,220.0,241.0,8,chair,gt,1.0,gt,1.0
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,77.0,217.0,128.0,251.0,8,chair,gt,1.0,gt,1.0
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,67.0,243.0,103.0,359.0,8,chair,gt,1.0,gt,1.0
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,86.0,245.0,129.0,374.0,8,chair,gt,1.0,gt,1.0
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,112.0,248.0,166.0,374.0,8,chair,gt,1.0,gt,1.0
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,147.0,257.0,210.0,372.0,8,chair,gt,1.0,gt,1.0
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,190.0,261.0,282.0,374.0,8,chair,gt,1.0,gt,1.0
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,67.732,250.03,107.673,367.519,8,chair,proposal,0.948652,chair,0.764744
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,75.72,218.84,125.318,250.371,8,chair,proposal,0.946985,chair,0.858627
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,150.578,266.686,293.438,373.372,8,chair,proposal,0.94123,chair,0.616762
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,178.038,258.776,413.688,369.955,10,diningtable,proposal,0.940094,diningtable,0.702621
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,362.28,237.481,410.382,287.052,8,chair,proposal,0.932032,chair,0.794205
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,155.048,258.836,210.104,374.0,8,chair,proposal,0.917634,chair,0.837861
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,78.107,248.935,125.81,369.731,8,chair,proposal,0.915624,chair,0.739778
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,130.691,253.317,170.303,374.0,8,chair,proposal,0.895218,chair,0.582064
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,346.761,309.429,446.078,374.0,8,chair,proposal,0.829423,chair,0.604393
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,119.887,254.664,201.162,374.0,8,chair,proposal,0.809036,chair,0.576903
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,311.016,237.023,349.14,280.604,8,chair,proposal,0.790408,chair,0.684864
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,210.04,269.956,282.853,372.482,8,chair,proposal,0.647023,chair,0.697629
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,116.231,250.874,157.788,374.0,8,chair,proposal,0.580303,chair,0.746603
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,352.151,337.642,436.075,372.524,8,chair,proposal,0.530214,chair,0.640886
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,188.785,260.563,244.943,371.539,8,chair,proposal,0.488721,chair,0.570437
005591,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005591.jpg,61.985,243.27,97.955,336.207,8,chair,proposal,0.310086,chair,0.619744
005592,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005592.jpg,122.0,135.0,277.0,207.0,6,car,gt,1.0,gt,1.0
005592,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005592.jpg,124.38,138.61,267.652,204.154,6,car,proposal,0.991309,car,0.841441
005592,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005592.jpg,111.195,139.932,269.0,256.17,6,car,proposal,0.333113,car,0.50189
005599,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005599.jpg,179.0,146.0,308.0,435.0,1,bicycle,gt,1.0,gt,1.0
005599,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005599.jpg,46.0,171.0,181.0,408.0,1,bicycle,gt,1.0,gt,1.0
005599,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005599.jpg,150.0,27.0,318.0,369.0,14,person,gt,1.0,gt,1.0
005599,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005599.jpg,26.0,37.0,191.0,376.0,14,person,gt,1.0,gt,1.0
005599,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005599.jpg,142.096,28.463,321.58,365.268,14,person,proposal,0.998252,person,0.922695
005599,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005599.jpg,23.064,40.876,189.028,380.439,14,person,proposal,0.998108,person,0.947598
005599,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005599.jpg,173.23,178.194,306.933,442.718,1,bicycle,proposal,0.99749,bicycle,0.825581
005599,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005599.jpg,27.385,171.848,189.429,416.217,1,bicycle,proposal,0.992475,bicycle,0.802769
005600,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005600.jpg,132.0,161.0,368.0,225.0,0,aeroplane,gt,1.0,gt,1.0
005600,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005600.jpg,255.0,136.0,319.0,165.0,0,aeroplane,gt,1.0,gt,1.0
005600,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005600.jpg,100.0,195.0,114.0,226.0,14,person,gt,1.0,gt,1.0
005600,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005600.jpg,88.0,195.0,102.0,224.0,14,person,gt,1.0,gt,1.0
005600,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005600.jpg,116.535,163.081,363.741,223.013,0,aeroplane,proposal,0.982119,aeroplane,0.866376
005600,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005600.jpg,251.454,137.156,321.123,160.717,0,aeroplane,proposal,0.916764,aeroplane,0.757932
005600,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005600.jpg,98.147,194.369,111.738,223.829,14,person,proposal,0.673631,person,0.682258
005600,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005600.jpg,91.761,195.068,104.934,223.672,14,person,proposal,0.540541,person,0.597847
005600,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005600.jpg,89.955,195.048,98.33,221.385,14,person,proposal,0.374377,person,0.543326
005600,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005600.jpg,102.46,140.994,433.321,231.214,0,aeroplane,proposal,0.234583,aeroplane,0.505993
005601,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005601.jpg,2.0,161.0,427.0,381.0,11,dog,gt,1.0,gt,1.0
005601,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005601.jpg,216.0,61.0,360.0,277.0,11,dog,gt,1.0,gt,1.0
005601,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005601.jpg,221.677,51.668,370.606,280.32,11,dog,proposal,0.970104,dog,0.846901
005601,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005601.jpg,1.196,111.004,426.245,370.107,11,dog,proposal,0.950469,dog,0.769114
005601,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005601.jpg,91.453,222.375,405.602,372.949,11,dog,proposal,0.154873,dog,0.50362
005601,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005601.jpg,0.0,11.93,472.244,376.476,11,dog,proposal,0.057331,sofa,0.524791
005603,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005603.jpg,1.0,33.0,409.0,332.0,2,bird,gt,1.0,gt,1.0
005603,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005603.jpg,6.11,33.676,409.514,330.424,2,bird,proposal,0.963681,bird,0.975556
005603,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005603.jpg,0.0,24.755,394.322,332.0,2,bird,proposal,0.370213,dog,0.936843
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,209.0,138.0,289.0,205.0,19,tvmonitor,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,381.0,223.0,499.0,362.0,8,chair,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,344.0,313.0,499.0,374.0,8,chair,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,1.0,258.0,77.0,374.0,17,sofa,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,302.0,64.0,358.0,266.0,15,pottedplant,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,91.0,204.0,128.0,266.0,15,pottedplant,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,76.0,234.0,107.0,258.0,15,pottedplant,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,68.0,184.0,104.0,222.0,15,pottedplant,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,144.0,163.0,162.0,216.0,15,pottedplant,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,104.0,171.0,140.0,215.0,15,pottedplant,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,26.0,156.0,41.0,225.0,15,pottedplant,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,358.0,153.0,421.0,244.0,8,chair,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,350.0,145.0,397.0,170.0,19,tvmonitor,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,323.0,193.0,356.0,265.0,15,pottedplant,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,446.0,199.0,454.0,223.0,4,bottle,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,453.0,200.0,461.0,220.0,4,bottle,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,440.0,171.0,447.0,195.0,4,bottle,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,447.0,171.0,454.0,194.0,4,bottle,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,439.0,201.0,447.0,222.0,4,bottle,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,436.0,147.0,443.0,170.0,4,bottle,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,443.0,146.0,450.0,168.0,4,bottle,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,450.0,147.0,457.0,167.0,4,bottle,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,457.0,147.0,461.0,167.0,4,bottle,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,453.0,170.0,458.0,194.0,4,bottle,gt,1.0,gt,1.0
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,356.459,151.009,420.582,242.92,8,chair,proposal,0.989105,chair,0.938025
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,213.676,135.579,288.133,201.108,19,tvmonitor,proposal,0.987173,tvmonitor,0.848133
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,388.235,226.717,498.081,370.144,8,chair,proposal,0.980241,chair,0.852293
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,0.765,258.789,81.901,374.0,17,sofa,proposal,0.962606,sofa,0.930778
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,306.931,93.756,357.383,276.301,15,pottedplant,proposal,0.836135,pottedplant,0.734471
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,354.166,145.838,390.192,172.151,19,tvmonitor,proposal,0.791491,tvmonitor,0.694985
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,101.416,172.892,141.576,217.376,15,pottedplant,proposal,0.560339,pottedplant,0.817362
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,77.011,210.37,130.576,267.396,15,pottedplant,proposal,0.501767,pottedplant,0.625569
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,137.701,165.8,160.047,215.839,15,pottedplant,proposal,0.472855,pottedplant,0.632665
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,311.706,180.572,361.079,269.143,15,pottedplant,proposal,0.423889,pottedplant,0.543332
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,25.784,163.361,41.806,228.136,15,pottedplant,proposal,0.267958,pottedplant,0.805189
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,89.759,222.246,122.113,264.622,15,pottedplant,proposal,0.233992,pottedplant,0.561851
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,377.564,219.501,499.0,370.04,8,chair,proposal,0.160476,sofa,0.894857
005605,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005605.jpg,74.368,227.107,105.007,259.866,15,pottedplant,proposal,0.09045,pottedplant,0.662037
005609,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005609.jpg,15.0,29.0,482.0,315.0,6,car,gt,1.0,gt,1.0
005609,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005609.jpg,313.0,3.0,499.0,147.0,6,car,gt,1.0,gt,1.0
005609,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005609.jpg,160.0,5.0,323.0,100.0,6,car,gt,1.0,gt,1.0
005609,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005609.jpg,299.0,2.0,454.0,56.0,6,car,gt,1.0,gt,1.0
005609,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005609.jpg,61.0,3.0,136.0,47.0,6,car,gt,1.0,gt,1.0
005609,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005609.jpg,1.0,29.0,70.0,143.0,6,car,gt,1.0,gt,1.0
005609,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005609.jpg,307.778,2.816,498.685,151.569,6,car,proposal,0.999046,car,0.935333
005609,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005609.jpg,19.17,26.323,475.448,315.751,6,car,proposal,0.993394,car,0.965732
005609,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005609.jpg,0.843,23.646,68.955,137.786,6,car,proposal,0.993184,car,0.896304
005609,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005609.jpg,61.381,2.351,135.499,47.659,6,car,proposal,0.989394,car,0.960023
005609,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005609.jpg,154.258,4.837,324.699,92.907,6,car,proposal,0.984441,car,0.886303
005609,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005609.jpg,291.769,1.373,413.41,66.0,6,car,proposal,0.968942,car,0.614546
005609,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005609.jpg,302.853,6.063,444.77,93.7,6,car,proposal,0.472636,car,0.516532
005611,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005611.jpg,93.0,53.0,343.0,319.0,12,horse,gt,1.0,gt,1.0
005611,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005611.jpg,163.0,22.0,266.0,199.0,14,person,gt,1.0,gt,1.0
005611,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005611.jpg,158.46,21.803,265.524,200.999,14,person,proposal,0.99947,person,0.941721
005611,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005611.jpg,88.794,54.885,343.761,333.687,12,horse,proposal,0.997437,horse,0.922748
005624,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005624.jpg,206.0,51.0,338.0,291.0,2,bird,gt,1.0,gt,1.0
005624,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005624.jpg,207.659,61.361,336.576,284.072,2,bird,proposal,0.993765,bird,0.906293
005625,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005625.jpg,65.0,50.0,499.0,374.0,2,bird,gt,1.0,gt,1.0
005625,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005625.jpg,80.888,56.195,497.794,374.0,2,bird,proposal,0.993552,bird,0.940137
005625,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005625.jpg,67.892,53.437,491.992,372.238,2,bird,proposal,0.068637,dog,0.956346
005630,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005630.jpg,135.0,1.0,351.0,287.0,7,cat,gt,1.0,gt,1.0
005630,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005630.jpg,149.273,3.947,351.0,287.0,7,cat,proposal,0.97659,cat,0.924633
005630,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005630.jpg,143.675,12.518,338.479,287.0,7,cat,proposal,0.073136,dog,0.861684
005631,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005631.jpg,1.0,118.0,206.0,498.0,5,bus,gt,1.0,gt,1.0
005631,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005631.jpg,199.0,242.0,260.0,415.0,5,bus,gt,1.0,gt,1.0
005631,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005631.jpg,261.0,267.0,279.0,351.0,5,bus,gt,1.0,gt,1.0
005631,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005631.jpg,273.0,290.0,303.0,376.0,14,person,gt,1.0,gt,1.0
005631,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005631.jpg,320.0,288.0,359.0,403.0,14,person,gt,1.0,gt,1.0
005631,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005631.jpg,271.026,292.213,300.497,376.826,14,person,proposal,0.997697,person,0.83183
005631,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005631.jpg,319.48,292.362,359.827,404.605,14,person,proposal,0.996798,person,0.918317
005631,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005631.jpg,1.155,113.121,245.47,493.128,5,bus,proposal,0.985953,bus,0.818364
005631,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005631.jpg,201.025,239.235,268.151,398.936,5,bus,proposal,0.895352,bus,0.770135
005636,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005636.jpg,131.0,184.0,209.0,382.0,12,horse,gt,1.0,gt,1.0
005636,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005636.jpg,254.0,211.0,318.0,386.0,14,person,gt,1.0,gt,1.0
005636,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005636.jpg,132.238,183.877,205.427,361.657,12,horse,proposal,0.999402,horse,0.841428
005636,/home/susech/SDM271/project/data/PascalVOC/VOCdevkit/VOC2007/JPEGImages/005636.jpg,248.638,212.072,312.12,383.918,14,person,proposal,0.998159,person,0.823968
